,student_id,credits,study_time,program_grade,subject
991,14626,2,95,91,历史
992,14626,2,135,98,地理
993,14626,0,71,72,音乐
994,14626,0,113,60,美术
995,14626,0,171,67,体育
996,14627,3,237,88,语文
997,14627,3,184,52,数学
998,14627,2,185,55,英语
999,14627,2,203,68,物理
1000,14627,2,68,98,化学
1001,14627,2,107,83,生物
1002,14627,0,159,59,政治
1003,14627,2,226,89,历史
1004,14627,2,110,77,地理
1005,14627,0,159,89,音乐
1006,14627,0,175,74,美术
1007,14627,0,220,98,体育
1008,14628,3,137,66,语文
1009,14628,3,64,77,数学
1010,14628,2,97,53,英语
1011,14628,2,160,65,物理
1012,14628,2,106,98,化学
1013,14628,2,99,72,生物
1014,14628,0,199,50,政治
1015,14628,2,202,99,历史
1016,14628,2,139,68,地理
1017,14628,0,124,64,音乐
1018,14628,0,126,99,美术
1019,14628,0,112,93,体育
1020,14629,3,232,80,语文
1021,14629,3,191,51,数学
1022,14629,2,187,86,英语
1023,14629,2,101,68,物理
1024,14629,2,138,76,化学
1025,14629,2,181,53,生物
1026,14629,0,112,52,政治
1027,14629,2,193,86,历史
1028,14629,2,174,67,地理
1029,14629,0,129,65,音乐
1030,14629,0,104,85,美术
1031,14629,0,113,60,体育
1032,14630,3,192,91,语文
1033,14630,3,68,81,数学
1034,14630,2,223,66,英语
1035,14630,2,134,91,物理
1036,14630,2,135,51,化学
1037,14630,2,119,59,生物
1038,14630,0,150,85,政治
1039,14630,2,115,94,历史
1040,14630,2,70,84,地理
1041,14630,0,133,98,音乐
1042,14630,0,231,55,美术
1043,14630,0,140,80,体育
1044,14631,3,225,94,语文
1045,14631,3,180,95,数学
1046,14631,2,183,83,英语
1047,14631,2,150,74,物理
1048,14631,2,223,94,化学
1049,14631,2,141,70,生物
1050,14631,0,93,59,政治
1051,14631,2,78,99,历史
1052,14631,2,121,93,地理
1053,14631,0,205,57,音乐
1054,14631,0,219,72,美术
1055,14631,0,189,95,体育
1056,14632,3,112,58,语文
1057,14632,3,206,79,数学
1058,14632,2,152,82,英语
1059,14632,2,167,77,物理
1060,14632,2,182,68,化学
1061,14632,2,178,52,生物
1062,14632,0,141,52,政治
1063,14632,2,87,73,历史
1064,14632,2,238,83,地理
1065,14632,0,103,75,音乐
1066,14632,0,233,73,美术
1067,14632,0,189,52,体育
1068,14633,3,60,64,语文
1069,14633,3,234,87,数学
1070,14633,2,143,79,英语
1071,14633,2,197,97,物理
1072,14633,2,102,90,化学
1073,14633,2,69,55,生物
1074,14633,0,106,96,政治
1075,14633,2,135,55,历史
1076,14633,2,62,59,地理
1077,14633,0,87,91,音乐
1078,14633,0,91,95,美术
1079,14633,0,76,79,体育
1080,14634,3,239,74,语文
1081,14634,3,219,62,数学
1082,14634,2,84,73,英语
1083,14634,2,200,97,物理
1084,14634,2,162,62,化学
1085,14634,2,152,57,生物
1086,14634,0,124,85,政治
1087,14634,2,97,56,历史
1088,14634,2,167,87,地理
1089,14634,0,198,69,音乐
1090,14634,0,98,91,美术
1091,14634,0,61,96,体育
1092,14635,3,209,79,语文
1093,14635,3,209,95,数学
1094,14635,2,228,57,英语
1095,14635,2,135,72,物理
1096,14635,2,183,98,化学
1097,14635,2,179,96,生物
1098,14635,0,97,84,政治
1099,14635,2,133,64,历史
1100,14635,2,162,81,地理
1101,14635,0,188,56,音乐
1102,14635,0,144,50,美术
1103,14635,0,102,79,体育
1104,14636,3,172,64,语文
1105,14636,3,83,95,数学
1106,14636,2,112,96,英语
1107,14636,2,128,98,物理
1108,14636,2,222,60,化学
1109,14636,2,174,53,生物
1110,14636,0,187,61,政治
1111,14636,2,60,65,历史
1112,14636,2,80,72,地理
1113,14636,0,182,78,音乐
1114,14636,0,64,98,美术
1115,14636,0,121,57,体育
1116,14638,3,188,79,语文
1117,14638,3,226,71,数学
1118,14638,2,221,82,英语
1119,14638,2,178,91,物理
1120,14638,2,65,90,化学
1121,14638,2,239,91,生物
1122,14638,0,90,54,政治
1123,14638,2,219,75,历史
1124,14638,2,76,70,地理
1125,14638,0,110,75,音乐
1126,14638,0,61,58,美术
1127,14638,0,74,89,体育
1128,14639,3,130,82,语文
1129,14639,3,180,77,数学
1130,14639,2,135,72,英语
1131,14639,2,217,98,物理
1132,14639,2,203,57,化学
1133,14639,2,110,88,生物
1134,14639,0,221,94,政治
1135,14639,2,80,97,历史
1136,14639,2,220,93,地理
1137,14639,0,65,92,音乐
1138,14639,0,169,91,美术
1139,14639,0,188,77,体育
1140,14824,3,167,84,语文
1141,14824,3,190,71,数学
1142,14824,2,99,90,英语
1143,14824,2,163,53,物理
1144,14824,2,96,99,化学
1145,14824,2,236,68,生物
1146,14824,0,197,64,政治
1147,14824,2,136,62,历史
1148,14824,2,97,87,地理
1149,14824,0,205,82,音乐
1150,14824,0,73,56,美术
1151,14824,0,197,66,体育
1152,14640,3,181,94,语文
1153,14640,3,209,95,数学
1154,14640,2,235,82,英语
1155,14640,2,158,87,物理
1156,14640,2,127,73,化学
1157,14640,2,227,99,生物
1158,14640,0,60,69,政治
1159,14640,2,183,51,历史
1160,14640,2,120,83,地理
1161,14640,0,161,81,音乐
1162,14640,0,219,84,美术
1163,14640,0,125,86,体育
1164,14641,3,161,91,语文
1165,14641,3,174,50,数学
1166,14641,2,169,88,英语
1167,14641,2,155,80,物理
1168,14641,2,68,61,化学
1169,14641,2,74,93,生物
1170,14641,0,169,69,政治
1171,14641,2,183,83,历史
1172,14641,2,175,73,地理
1173,14641,0,91,87,音乐
1174,14641,0,210,81,美术
1175,14641,0,129,63,体育
1176,14676,3,130,72,语文
1177,14676,3,98,71,数学
1178,14676,2,211,69,英语
1179,14676,2,197,66,物理
1180,14676,2,224,62,化学
1181,14676,2,130,66,生物
1182,14676,0,222,79,政治
1183,14676,2,211,54,历史
1184,14676,2,225,73,地理
1185,14676,0,149,72,音乐
1186,14676,0,129,52,美术
1187,14676,0,172,72,体育
1188,14642,3,86,70,语文
1189,14642,3,60,52,数学
1190,14642,2,111,64,英语
1191,14642,2,109,99,物理
1192,14642,2,125,70,化学
1193,14642,2,227,57,生物
1194,14642,0,172,70,政治
1195,14642,2,239,98,历史
1196,14642,2,142,56,地理
1197,14642,0,228,91,音乐
1198,14642,0,223,69,美术
1199,14642,0,128,84,体育
1200,14643,3,114,59,语文
1201,14643,3,202,68,数学
1202,14643,2,95,96,英语
1203,14643,2,112,97,物理
1204,14643,2,62,79,化学
1205,14643,2,69,53,生物
1206,14643,0,176,80,政治
1207,14643,2,234,65,历史
1208,14643,2,63,99,地理
1209,14643,0,219,85,音乐
1210,14643,0,87,61,美术
1211,14643,0,174,76,体育
1212,14644,3,122,94,语文
1213,14644,3,200,74,数学
1214,14644,2,179,76,英语
1215,14644,2,225,54,物理
1216,14644,2,182,65,化学
1217,14644,2,60,86,生物
1218,14644,0,194,53,政治
1219,14644,2,124,95,历史
1220,14644,2,152,71,地理
1221,14644,0,92,95,音乐
1222,14644,0,188,73,美术
1223,14644,0,70,51,体育
1224,14645,3,173,83,语文
1225,14645,3,236,78,数学
1226,14645,2,197,99,英语
1227,14645,2,139,86,物理
1228,14645,2,108,97,化学
1229,14645,2,102,75,生物
1230,14645,0,125,70,政治
1231,14645,2,118,68,历史
1232,14645,2,172,64,地理
1233,14645,0,101,85,音乐
1234,14645,0,117,53,美术
1235,14645,0,130,92,体育
1236,14646,3,206,67,语文
1237,14646,3,202,60,数学
1238,14646,2,235,59,英语
1239,14646,2,105,85,物理
1240,14646,2,149,76,化学
1241,14646,2,70,69,生物
1242,14646,0,170,69,政治
1243,14646,2,112,72,历史
1244,14646,2,128,84,地理
1245,14646,0,120,81,音乐
1246,14646,0,141,61,美术
1247,14646,0,107,57,体育
1248,14647,3,105,52,语文
1249,14647,3,220,86,数学
1250,14647,2,236,78,英语
1251,14647,2,152,75,物理
1252,14647,2,176,68,化学
1253,14647,2,238,60,生物
1254,14647,0,238,63,政治
1255,14647,2,125,70,历史
1256,14647,2,198,83,地理
1257,14647,0,237,78,音乐
1258,14647,0,209,68,美术
1259,14647,0,91,65,体育
1260,14648,3,165,58,语文
1261,14648,3,197,58,数学
1262,14648,2,137,81,英语
1263,14648,2,107,58,物理
1264,14648,2,181,68,化学
1265,14648,2,213,53,生物
1266,14648,0,69,95,政治
1267,14648,2,71,78,历史
1268,14648,2,177,54,地理
1269,14648,0,173,78,音乐
1270,14648,0,177,97,美术
1271,14648,0,231,77,体育
1272,14649,3,223,79,语文
1273,14649,3,134,55,数学
1274,14649,2,198,97,英语
1275,14649,2,233,98,物理
1276,14649,2,73,55,化学
1277,14649,2,180,91,生物
1278,14649,0,137,81,政治
1279,14649,2,97,78,历史
1280,14649,2,134,76,地理
1281,14649,0,201,54,音乐
1282,14649,0,63,57,美术
1283,14649,0,96,60,体育
1284,14650,3,109,94,语文
1285,14650,3,195,84,数学
1286,14650,2,113,75,英语
1287,14650,2,215,65,物理
1288,14650,2,60,77,化学
1289,14650,2,231,50,生物
1290,14650,0,201,52,政治
1291,14650,2,181,87,历史
1292,14650,2,141,94,地理
1293,14650,0,223,50,音乐
1294,14650,0,133,65,美术
1295,14650,0,75,95,体育
1296,14651,3,71,56,语文
1297,14651,3,202,63,数学
1298,14651,2,141,99,英语
1299,14651,2,206,92,物理
1300,14651,2,83,65,化学
1301,14651,2,125,81,生物
1302,14651,0,205,68,政治
1303,14651,2,67,97,历史
1304,14651,2,134,60,地理
1305,14651,0,65,91,音乐
1306,14651,0,100,66,美术
1307,14651,0,125,94,体育
1308,14652,3,163,81,语文
1309,14652,3,74,71,数学
1310,14652,2,66,89,英语
1311,14652,2,79,59,物理
1312,14652,2,143,81,化学
1313,14652,2,156,99,生物
1314,14652,0,141,63,政治
1315,14652,2,212,89,历史
1316,14652,2,87,85,地理
1317,14652,0,129,71,音乐
1318,14652,0,161,86,美术
1319,14652,0,224,53,体育
1320,14653,3,139,97,语文
1321,14653,3,86,51,数学
1322,14653,2,212,56,英语
1323,14653,2,233,62,物理
1324,14653,2,118,71,化学
1325,14653,2,230,82,生物
1326,14653,0,196,52,政治
1327,14653,2,79,61,历史
1328,14653,2,153,85,地理
1329,14653,0,194,70,音乐
1330,14653,0,67,59,美术
1331,14653,0,207,51,体育
1332,14654,3,123,71,语文
1333,14654,3,214,50,数学
1334,14654,2,84,62,英语
1335,14654,2,215,93,物理
1336,14654,2,198,54,化学
1337,14654,2,229,94,生物
1338,14654,0,106,85,政治
1339,14654,2,169,86,历史
1340,14654,2,224,91,地理
1341,14654,0,153,85,音乐
1342,14654,0,107,75,美术
1343,14654,0,106,61,体育
1344,14655,3,119,54,语文
1345,14655,3,211,70,数学
1346,14655,2,91,61,英语
1347,14655,2,105,78,物理
1348,14655,2,108,68,化学
1349,14655,2,169,53,生物
1350,14655,0,231,66,政治
1351,14655,2,215,91,历史
1352,14655,2,96,52,地理
1353,14655,0,91,71,音乐
1354,14655,0,140,57,美术
1355,14655,0,220,86,体育
1356,14908,3,217,64,语文
1357,14908,3,144,52,数学
1358,14908,2,155,53,英语
1359,14908,2,233,65,物理
1360,14908,2,209,55,化学
1361,14908,2,235,52,生物
1362,14908,0,213,75,政治
1363,14908,2,166,96,历史
1364,14908,2,114,74,地理
1365,14908,0,161,88,音乐
1366,14908,0,120,75,美术
1367,14908,0,90,78,体育
1368,14656,3,214,94,语文
1369,14656,3,138,96,数学
1370,14656,2,115,61,英语
1371,14656,2,201,62,物理
1372,14656,2,89,89,化学
1373,14656,2,207,92,生物
1374,14656,0,184,95,政治
1375,14656,2,113,87,历史
1376,14656,2,109,86,地理
1377,14656,0,237,66,音乐
1378,14656,0,107,87,美术
1379,14656,0,100,50,体育
1380,14657,3,197,82,语文
1381,14657,3,238,51,数学
1382,14657,2,100,56,英语
1383,14657,2,77,51,物理
1384,14657,2,160,88,化学
1385,14657,2,125,61,生物
1386,14657,0,211,60,政治
1387,14657,2,200,78,历史
1388,14657,2,106,98,地理
1389,14657,0,233,95,音乐
1390,14657,0,200,79,美术
1391,14657,0,214,99,体育
1392,14658,3,151,64,语文
1393,14658,3,72,87,数学
1394,14658,2,234,53,英语
1395,14658,2,174,84,物理
1396,14658,2,200,64,化学
1397,14658,2,192,89,生物
1398,14658,0,202,56,政治
1399,14658,2,223,95,历史
1400,14658,2,132,92,地理
1401,14658,0,69,80,音乐
1402,14658,0,223,62,美术
1403,14658,0,161,63,体育
1404,14659,3,145,68,语文
1405,14659,3,106,86,数学
1406,14659,2,159,84,英语
1407,14659,2,160,56,物理
1408,14659,2,99,93,化学
1409,14659,2,168,52,生物
1410,14659,0,90,90,政治
1411,14659,2,95,79,历史
1412,14659,2,182,63,地理
1413,14659,0,91,50,音乐
1414,14659,0,170,89,美术
1415,14659,0,105,70,体育
1416,14660,3,197,99,语文
1417,14660,3,201,84,数学
1418,14660,2,194,95,英语
1419,14660,2,140,93,物理
1420,14660,2,192,99,化学
1421,14660,2,225,83,生物
1422,14660,0,155,83,政治
1423,14660,2,210,62,历史
1424,14660,2,143,91,地理
1425,14660,0,197,64,音乐
1426,14660,0,114,92,美术
1427,14660,0,81,90,体育
1428,14661,3,83,67,语文
1429,14661,3,208,56,数学
1430,14661,2,140,55,英语
1431,14661,2,61,72,物理
1432,14661,2,173,55,化学
1433,14661,2,160,78,生物
1434,14661,0,123,60,政治
1435,14661,2,136,84,历史
1436,14661,2,177,93,地理
1437,14661,0,131,51,音乐
1438,14661,0,112,65,美术
1439,14661,0,63,82,体育
1440,14662,3,199,63,语文
1441,14662,3,160,69,数学
1442,14662,2,75,95,英语
1443,14662,2,171,92,物理
1444,14662,2,235,94,化学
1445,14662,2,186,91,生物
1446,14662,0,208,98,政治
1447,14662,2,203,86,历史
1448,14662,2,96,88,地理
1449,14662,0,97,65,音乐
1450,14662,0,218,99,美术
1451,14662,0,123,67,体育
1452,14663,3,87,98,语文
1453,14663,3,177,56,数学
1454,14663,2,205,85,英语
1455,14663,2,129,80,物理
1456,14663,2,230,64,化学
1457,14663,2,155,72,生物
1458,14663,0,64,94,政治
1459,14663,2,233,83,历史
1460,14663,2,233,52,地理
1461,14663,0,158,98,音乐
1462,14663,0,220,84,美术
1463,14663,0,237,99,体育
1464,14664,3,112,64,语文
1465,14664,3,199,53,数学
1466,14664,2,128,66,英语
1467,14664,2,212,70,物理
1468,14664,2,79,90,化学
1469,14664,2,89,55,生物
1470,14664,0,181,94,政治
1471,14664,2,107,83,历史
1472,14664,2,236,80,地理
1473,14664,0,108,68,音乐
1474,14664,0,82,92,美术
1475,14664,0,138,88,体育
1476,14665,3,189,99,语文
1477,14665,3,196,62,数学
1478,14665,2,75,78,英语
1479,14665,2,191,91,物理
1480,14665,2,128,84,化学
1481,14665,2,128,84,生物
1482,14665,0,193,67,政治
1483,14665,2,89,68,历史
1484,14665,2,134,62,地理
1485,14665,0,218,87,音乐
1486,14665,0,193,77,美术
1487,14665,0,238,99,体育
1488,14666,3,220,83,语文
1489,14666,3,67,91,数学
1490,14666,2,71,55,英语
1491,14666,2,144,83,物理
1492,14666,2,93,75,化学
1493,14666,2,83,97,生物
1494,14666,0,156,69,政治
1495,14666,2,233,99,历史
1496,14666,2,146,62,地理
1497,14666,0,160,88,音乐
1498,14666,0,223,89,美术
1499,14666,0,218,50,体育
1500,14667,3,123,87,语文
1501,14667,3,213,71,数学
1502,14667,2,208,54,英语
1503,14667,2,228,78,物理
1504,14667,2,221,54,化学
1505,14667,2,203,87,生物
1506,14667,0,173,70,政治
1507,14667,2,116,53,历史
1508,14667,2,199,97,地理
1509,14667,0,187,99,音乐
1510,14667,0,113,76,美术
1511,14667,0,206,52,体育
1512,14668,3,150,92,语文
1513,14668,3,189,62,数学
1514,14668,2,210,74,英语
1515,14668,2,210,97,物理
1516,14668,2,164,69,化学
1517,14668,2,162,56,生物
1518,14668,0,105,86,政治
1519,14668,2,89,97,历史
1520,14668,2,70,63,地理
1521,14668,0,224,60,音乐
1522,14668,0,120,53,美术
1523,14668,0,98,52,体育
1524,14669,3,65,98,语文
1525,14669,3,207,76,数学
1526,14669,2,154,71,英语
1527,14669,2,132,87,物理
1528,14669,2,233,90,化学
1529,14669,2,157,87,生物
1530,14669,0,199,54,政治
1531,14669,2,94,75,历史
1532,14669,2,150,54,地理
1533,14669,0,108,60,音乐
1534,14669,0,176,88,美术
1535,14669,0,143,52,体育
1536,14670,3,122,89,语文
1537,14670,3,210,86,数学
1538,14670,2,137,60,英语
1539,14670,2,97,66,物理
1540,14670,2,91,81,化学
1541,14670,2,119,79,生物
1542,14670,0,202,94,政治
1543,14670,2,168,55,历史
1544,14670,2,81,54,地理
1545,14670,0,229,61,音乐
1546,14670,0,135,69,美术
1547,14670,0,171,68,体育
1548,14671,3,159,69,语文
1549,14671,3,206,75,数学
1550,14671,2,170,94,英语
1551,14671,2,129,59,物理
1552,14671,2,107,55,化学
1553,14671,2,228,53,生物
1554,14671,0,147,58,政治
1555,14671,2,129,89,历史
1556,14671,2,122,60,地理
1557,14671,0,121,66,音乐
1558,14671,0,157,80,美术
1559,14671,0,230,61,体育
1560,14672,3,109,71,语文
1561,14672,3,123,88,数学
1562,14672,2,190,70,英语
1563,14672,2,120,52,物理
1564,14672,2,78,89,化学
1565,14672,2,152,89,生物
1566,14672,0,99,82,政治
1567,14672,2,63,61,历史
1568,14672,2,114,57,地理
1569,14672,0,196,59,音乐
1570,14672,0,200,57,美术
1571,14672,0,91,63,体育
1572,14673,3,140,66,语文
1573,14673,3,73,68,数学
1574,14673,2,114,69,英语
1575,14673,2,187,78,物理
1576,14673,2,217,97,化学
1577,14673,2,187,70,生物
1578,14673,0,71,50,政治
1579,14673,2,156,66,历史
1580,14673,2,98,57,地理
1581,14673,0,160,74,音乐
1582,14673,0,156,51,美术
1583,14673,0,152,52,体育
1584,14674,3,82,56,语文
1585,14674,3,84,52,数学
1586,14674,2,152,77,英语
1587,14674,2,84,65,物理
1588,14674,2,183,89,化学
1589,14674,2,66,72,生物
1590,14674,0,185,72,政治
1591,14674,2,196,72,历史
1592,14674,2,122,92,地理
1593,14674,0,224,60,音乐
1594,14674,0,142,89,美术
1595,14674,0,207,77,体育
1596,14675,3,203,83,语文
1597,14675,3,164,58,数学
1598,14675,2,199,78,英语
1599,14675,2,97,94,物理
1600,14675,2,110,60,化学
1601,14675,2,120,75,生物
1602,14675,0,134,65,政治
1603,14675,2,208,91,历史
1604,14675,2,224,57,地理
1605,14675,0,232,96,音乐
1606,14675,0,77,73,美术
1607,14675,0,209,83,体育
1608,14677,3,223,80,语文
1609,14677,3,87,84,数学
1610,14677,2,159,57,英语
1611,14677,2,175,85,物理
1612,14677,2,110,53,化学
1613,14677,2,201,89,生物
1614,14677,0,117,55,政治
1615,14677,2,121,86,历史
1616,14677,2,208,87,地理
1617,14677,0,214,67,音乐
1618,14677,0,159,78,美术
1619,14677,0,149,77,体育
1620,14678,3,119,65,语文
1621,14678,3,139,81,数学
1622,14678,2,230,75,英语
1623,14678,2,139,84,物理
1624,14678,2,227,74,化学
1625,14678,2,194,71,生物
1626,14678,0,189,78,政治
1627,14678,2,119,98,历史
1628,14678,2,174,92,地理
1629,14678,0,71,80,音乐
1630,14678,0,69,88,美术
1631,14678,0,179,88,体育
1632,14679,3,118,61,语文
1633,14679,3,147,95,数学
1634,14679,2,116,94,英语
1635,14679,2,76,93,物理
1636,14679,2,191,82,化学
1637,14679,2,192,62,生物
1638,14679,0,170,66,政治
1639,14679,2,75,77,历史
1640,14679,2,158,73,地理
1641,14679,0,178,77,音乐
1642,14679,0,205,53,美术
1643,14679,0,90,91,体育
1644,14680,3,215,77,语文
1645,14680,3,202,79,数学
1646,14680,2,148,63,英语
1647,14680,2,233,52,物理
1648,14680,2,152,92,化学
1649,14680,2,226,54,生物
1650,14680,0,138,57,政治
1651,14680,2,133,82,历史
1652,14680,2,92,57,地理
1653,14680,0,77,73,音乐
1654,14680,0,161,84,美术
1655,14680,0,146,56,体育
1656,14681,3,206,94,语文
1657,14681,3,186,99,数学
1658,14681,2,180,67,英语
1659,14681,2,159,52,物理
1660,14681,2,172,91,化学
1661,14681,2,217,67,生物
1662,14681,0,123,90,政治
1663,14681,2,73,67,历史
1664,14681,2,166,91,地理
1665,14681,0,140,79,音乐
1666,14681,0,140,98,美术
1667,14681,0,63,73,体育
1668,14682,3,80,63,语文
1669,14682,3,234,78,数学
1670,14682,2,183,50,英语
1671,14682,2,82,88,物理
1672,14682,2,161,76,化学
1673,14682,2,226,56,生物
1674,14682,0,172,82,政治
1675,14682,2,61,94,历史
1676,14682,2,131,63,地理
1677,14682,0,188,95,音乐
1678,14682,0,227,77,美术
1679,14682,0,82,58,体育
1680,14683,3,153,51,语文
1681,14683,3,183,55,数学
1682,14683,2,82,92,英语
1683,14683,2,206,93,物理
1684,14683,2,149,81,化学
1685,14683,2,129,91,生物
1686,14683,0,133,74,政治
1687,14683,2,147,90,历史
1688,14683,2,153,58,地理
1689,14683,0,152,99,音乐
1690,14683,0,222,69,美术
1691,14683,0,214,71,体育
1692,14684,3,181,57,语文
1693,14684,3,159,93,数学
1694,14684,2,147,75,英语
1695,14684,2,218,89,物理
1696,14684,2,62,61,化学
1697,14684,2,75,83,生物
1698,14684,0,223,88,政治
1699,14684,2,147,80,历史
1700,14684,2,116,54,地理
1701,14684,0,178,73,音乐
1702,14684,0,108,76,美术
1703,14684,0,190,51,体育
1704,14685,3,142,85,语文
1705,14685,3,73,85,数学
1706,14685,2,116,76,英语
1707,14685,2,233,71,物理
1708,14685,2,91,74,化学
1709,14685,2,153,54,生物
1710,14685,0,206,87,政治
1711,14685,2,77,92,历史
1712,14685,2,187,56,地理
1713,14685,0,68,71,音乐
1714,14685,0,218,89,美术
1715,14685,0,63,72,体育
1716,14686,3,190,81,语文
1717,14686,3,210,71,数学
1718,14686,2,224,56,英语
1719,14686,2,238,79,物理
